Format Version,1.23,Take Name,Take 2021-08-31 04.16.48 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2021-08-31 04.16.49.098 PM,Capture Start Frame,549754,Total Frames in Take,1807,Total Exported Frames,1807,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody 004,RigidBody 004,RigidBody 004,RigidBody 004,RigidBody 004,RigidBody 004,RigidBody 002,RigidBody 002,RigidBody 002,RigidBody 002,RigidBody 002,RigidBody 002,RigidBody 003,RigidBody 003,RigidBody 003,RigidBody 003,RigidBody 003,RigidBody 003
,ID,"B31CDDCA0AA911EC23E9D89881B83695","B31CDDCA0AA911EC23E9D89881B83695","B31CDDCA0AA911EC23E9D89881B83695","B31CDDCA0AA911EC23E9D89881B83695","B31CDDCA0AA911EC23E9D89881B83695","B31CDDCA0AA911EC23E9D89881B83695","547CA0560AB111EC23E9D89881B83695","547CA0560AB111EC23E9D89881B83695","547CA0560AB111EC23E9D89881B83695","547CA0560AB111EC23E9D89881B83695","547CA0560AB111EC23E9D89881B83695","547CA0560AB111EC23E9D89881B83695","5DADD69E0AB111EC23E9D89881B83695","5DADD69E0AB111EC23E9D89881B83695","5DADD69E0AB111EC23E9D89881B83695","5DADD69E0AB111EC23E9D89881B83695","5DADD69E0AB111EC23E9D89881B83695","5DADD69E0AB111EC23E9D89881B83695"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,Y,X,Z,X,Y,Z,Y,X,Z,X,Y,Z
54,0.540000,40.903278,0.894515,177.948959,-0.000732,1.999523,1.640057,0.018087,-0.012403,-0.262506,0.076223,2.005558,0.942867,-0.114690,0.015216,0.014411,0.450107,2.009418,1.301491
55,0.550000,40.882561,0.860104,177.943329,-0.000738,1.999528,1.640064,0.004002,-0.033750,-0.275030,0.076267,2.005551,0.942889,-0.112476,0.018710,0.005945,0.450105,2.009410,1.301490
56,0.560000,42.216557,0.891654,178.445663,-0.004193,1.999317,1.639109,-0.000058,-0.016531,-0.258973,0.076257,2.005543,0.942880,-0.068206,0.050163,0.033484,0.450130,2.009374,1.301537
57,0.570000,40.897884,1.057421,177.843552,-0.000766,1.999411,1.640051,-0.002417,-0.023322,-0.262369,0.076254,2.005549,0.942899,-0.106841,0.018219,0.002312,0.450125,2.009422,1.301496
58,0.580000,40.884510,0.848795,177.980606,-0.000708,1.999516,1.640051,-0.009682,-0.017017,-0.235183,0.076268,2.005561,0.942899,-0.105425,0.020440,-0.003600,0.450117,2.009415,1.301482
59,0.590000,40.876030,1.025432,177.820480,-0.000743,1.999403,1.640073,-0.011385,-0.010739,-0.251792,0.076271,2.005543,0.942901,-0.107344,0.035155,-0.003041,0.450114,2.009404,1.301483
60,0.600000,40.862839,0.852410,177.938156,-0.000736,1.999521,1.640047,-0.015365,-0.006702,-0.241825,0.076269,2.005545,0.942905,-0.111606,0.029053,0.000827,0.450092,2.009412,1.301491
61,0.610000,40.847614,1.053865,177.830170,-0.000711,1.999389,1.640080,-0.013055,-0.009781,-0.240368,0.076271,2.005542,0.942883,-0.100837,0.029117,0.003287,0.450111,2.009403,1.301482
62,0.620000,40.874691,0.845114,177.965973,-0.000763,1.999534,1.640054,0.008467,-0.008454,-0.243311,0.076242,2.005544,0.942889,-0.103004,0.025007,-0.003203,0.450106,2.009397,1.301495
63,0.630000,42.223282,0.919153,178.423660,-0.004211,1.999283,1.639082,-0.012519,-0.015292,-0.249620,0.076270,2.005568,0.942896,-0.107133,0.019180,-0.001890,0.450102,2.009405,1.301486
64,0.640000,40.853302,1.070513,177.813248,-0.000756,1.999377,1.640100,-0.001718,-0.024186,-0.269873,0.076254,2.005557,0.942895,-0.110363,0.024875,0.010539,0.450101,2.009400,1.301489
65,0.650000,40.902382,1.026743,177.843506,-0.000737,1.999418,1.640064,-0.002910,-0.022726,-0.254493,0.076258,2.005553,0.942915,-0.057901,0.060919,0.032996,0.450134,2.009375,1.301565
66,0.660000,40.863083,0.855785,177.948547,-0.000743,1.999520,1.640059,-0.026319,0.006920,-0.275341,0.076266,2.005554,0.942913,-0.115686,0.029919,0.001627,0.450114,2.009406,1.301494
67,0.670000,40.834541,0.830854,177.951508,-0.000743,1.999518,1.640061,-0.017844,-0.014875,-0.260821,0.076260,2.005570,0.942931,-0.110963,0.034217,-0.004944,0.450097,2.009418,1.301507
68,0.680000,40.852634,1.034406,177.831711,-0.000735,1.999398,1.640090,-0.024902,-0.010830,-0.242108,0.076273,2.005579,0.942913,-0.064048,0.074398,0.024888,0.450132,2.009396,1.301544
69,0.690000,40.866238,1.055739,177.807098,-0.000745,1.999398,1.640072,-0.014673,-0.009266,-0.259929,0.076257,2.005567,0.942909,-0.060116,0.056060,0.035100,0.450119,2.009380,1.301558
70,0.700000,42.123318,1.070143,178.333298,-0.004056,1.999202,1.639143,-0.010942,0.001798,-0.229474,0.076270,2.005563,0.942904,-0.110778,0.018629,0.003028,0.450124,2.009403,1.301479
71,0.710000,109.317390,-1.287563,-1.861963,-0.004078,1.999655,1.639259,0.006402,-0.016423,-0.253691,0.076265,2.005552,0.942891,-0.101416,0.030713,0.004885,0.450122,2.009400,1.301483
72,0.720000,109.391342,-1.098866,-1.770780,-0.003916,1.999559,1.639353,-0.010308,-0.029835,-0.262785,0.076270,2.005550,0.942893,-0.102549,0.027250,-0.008058,0.450122,2.009408,1.301487
73,0.730000,40.877350,0.868815,177.973373,-0.000728,1.999518,1.640045,-0.002905,-0.012720,-0.266025,0.076275,2.005558,0.942886,-0.104369,0.023323,0.001576,0.450116,2.009406,1.301492
74,0.740000,40.859570,1.036751,177.844009,-0.000746,1.999401,1.640097,-0.007438,-0.028996,-0.262985,0.076256,2.005552,0.942905,-0.100182,0.038527,0.007768,0.450119,2.009404,1.301484
75,0.750000,109.321762,-1.305306,-1.877609,-0.004068,1.999655,1.639280,-0.005225,-0.028824,-0.259724,0.076269,2.005548,0.942909,-0.109820,0.029974,0.001070,0.450112,2.009408,1.301496
76,0.760000,40.916454,0.845088,177.960175,-0.000718,1.999514,1.640041,-0.021400,0.005740,-0.264561,0.076271,2.005539,0.942900,-0.102314,0.039858,-0.000605,0.450120,2.009392,1.301490
77,0.770000,40.889370,1.039514,177.825150,-0.000775,1.999402,1.640086,-0.011151,-0.012640,-0.246476,0.076276,2.005574,0.942913,0.032968,0.067873,0.024056,0.450055,2.009388,1.301429
78,0.780000,42.124821,1.094974,178.319214,-0.004046,1.999196,1.639138,0.017565,-0.030409,-0.257799,0.076269,2.005547,0.942905,-0.109126,0.030902,0.008154,0.450106,2.009399,1.301498
79,0.790000,42.123215,1.103704,178.354156,-0.004066,1.999194,1.639139,0.005506,-0.021862,-0.247938,0.076246,2.005551,0.942892,-0.107661,0.026426,0.006142,0.450097,2.009390,1.301486
80,0.800000,40.911171,0.857240,177.982635,-0.000732,1.999511,1.640041,-0.000576,-0.015273,-0.255264,0.076247,2.005547,0.942898,-0.099675,0.039475,-0.003724,0.450124,2.009412,1.301484
81,0.810000,40.883091,1.038291,177.831375,-0.000770,1.999421,1.640091,-0.007815,-0.034780,-0.261026,0.076257,2.005549,0.942901,-0.111388,0.029841,0.005227,0.450109,2.009396,1.301491
82,0.820000,40.882069,0.869883,177.977463,-0.000750,1.999522,1.640060,-0.001585,-0.029212,-0.257754,0.076250,2.005534,0.942893,-0.114224,0.017121,0.002520,0.450116,2.009403,1.301486
83,0.830000,40.844490,0.859847,177.955597,-0.000749,1.999522,1.640086,0.000014,-0.012645,-0.254151,0.076253,2.005553,0.942892,-0.114141,0.016773,0.013488,0.450110,2.009409,1.301495
84,0.840000,40.866581,1.050996,177.846451,-0.000775,1.999416,1.640093,-0.004918,-0.041536,-0.260224,0.076261,2.005555,0.942891,-0.085742,0.028451,-0.004610,0.450091,2.009398,1.301460
85,0.850000,42.119453,1.091692,178.359146,-0.004037,1.999203,1.639149,-0.010032,-0.030630,-0.263190,0.076261,2.005559,0.942892,-0.113992,0.035488,0.010264,0.450098,2.009405,1.301477
86,0.860000,40.906349,1.030991,177.823425,-0.000756,1.999417,1.640070,0.011516,-0.046141,-0.282075,0.076263,2.005556,0.942914,-0.099148,0.021643,-0.001991,0.450110,2.009389,1.301489
87,0.870000,40.908684,1.036882,177.855072,-0.000794,1.999424,1.640088,-0.013883,-0.019937,-0.243305,0.076263,2.005551,0.942898,-0.105766,0.022279,-0.001651,0.450109,2.009396,1.301483
88,0.880000,40.901272,0.858332,177.951645,-0.000750,1.999513,1.640049,0.004403,-0.033661,-0.248137,0.076282,2.005547,0.942897,-0.002976,0.032477,-0.007411,0.450029,2.009386,1.301353
89,0.890000,40.919422,0.899014,177.964951,-0.000770,1.999509,1.640044,0.012153,-0.002751,-0.243794,0.076263,2.005544,0.942910,-0.102796,0.027491,0.001087,0.450108,2.009403,1.301490
90,0.900000,40.921471,1.068889,177.841797,-0.000811,1.999431,1.640071,-0.010116,-0.030290,-0.265872,0.076289,2.005555,0.942901,-0.103538,0.036329,0.009496,0.450121,2.009414,1.301487
91,0.910000,40.879032,1.073728,177.837265,-0.000772,1.999399,1.640073,0.012527,-0.035728,-0.251291,0.076254,2.005536,0.942888,-0.113734,0.023560,0.000784,0.450109,2.009383,1.301491
